# Created at 2018-03-19 20:59:58
# Connection parameters. Layer11:750 Layer12: 6 Layer22: 70
# Connection Num. Layer11: 21 Layer12: 166 Layer22: 5417
# Lowest level starting ID, total switch number, bandwidth
21,635,100
# NodeID, x_pos, y_pos, degree
618,147
618,151
618,156
618,158
618,165
618,177
618,241
618,247
618,271
618,274
618,296
618,300
618,347
618,357
618,366
618,368
618,432
618,454
618,478
618,522
618,547
618,571
618,580
618,597
618,611
619,27
619,32
619,43
619,48
619,60
619,75
619,120
619,131
619,147
619,155
619,156
619,163
619,177
619,205
619,220
619,241
619,246
619,247
619,267
619,271
619,274
619,290
619,296
619,300
619,357
619,366
619,396
619,454
619,466
619,478
619,487
619,492
619,498
619,537
619,571
619,580
619,594
619,597
619,611
620,38
620,433
621,22
621,25
621,30
621,40
621,42
621,46
621,47
621,52
621,63
621,67
621,71
621,94
621,123
621,126
621,194
621,212
621,217
621,228
621,229
621,245
621,272
621,306
621,309
621,331
621,335
621,347
621,349
621,361
621,370
621,391
621,405
621,481
621,493
621,500
621,510
621,516
621,523
622,75
622,224
622,238
622,278
622,304
622,314
622,330
622,341
622,353
622,386
622,422
622,450
622,525
622,587
622,588
622,593
623,22
623,29
623,39
623,49
623,51
623,55
623,61
623,79
623,101
623,108
623,114
623,116
623,146
623,211
623,239
623,260
623,276
623,344
623,464
623,532
623,574
623,605
623,610
623,616
624,23
624,35
624,58
624,133
624,140
624,184
624,221
624,249
624,273
624,282
624,289
624,333
624,363
624,415
624,439
624,476
624,485
624,494
624,508
624,518
624,583
624,601
625,33
625,64
625,229
625,260
625,376
625,391
625,615
626,22
626,30
626,42
626,67
626,217
626,223
626,228
626,256
626,331
626,347
626,371
626,391
626,405
626,493
626,500
626,510
626,516
626,533
627,222
627,464
628,27
628,81
628,120
628,125
628,147
628,151
628,160
628,177
628,224
628,246
628,247
628,271
628,285
628,296
628,300
628,357
628,366
628,368
628,396
628,454
628,478
628,487
628,571
628,580
628,594
628,597
628,602
628,611
628,614
628,618
628,619
629,23
629,45
629,56
629,58
629,133
629,184
629,230
629,273
629,282
629,305
629,333
629,363
629,415
629,476
629,485
629,494
629,530
629,601
629,609
629,624
630,39
630,43
630,151
630,283
630,612
631,97
631,170
631,222
631,608
632,30
632,119
632,162
632,183
632,387
632,396
632,411
632,542
633,21
633,51
633,198
633,213
633,252
633,293
633,327
633,329
633,381
633,385
633,428
633,437
633,443
633,455
633,531
633,532
633,588
634,194
634,217
634,228
634,229
634,309
634,335
634,349
634,401
634,436
634,486
634,516
c
